[EXITO] Bandera: Paquete llegó a destino. Paquete: 221484601, Destino: OYSN, Tiempo restante: 213 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 79356302, Destino: LDZA, Tiempo restante: 546 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 164192101, Destino: OMDB, Tiempo restante: 490 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 164192102, Destino: OMDB, Tiempo restante: 1248 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 293280301, Destino: SGAS, Tiempo restante: 1119 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 293280302, Destino: SGAS, Tiempo restante: 1119 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 293280201, Destino: SGAS, Tiempo restante: 1115 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 293280202, Destino: SGAS, Tiempo restante: 1115 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 361873901, Destino: SVMI, Tiempo restante: 2231 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 361873902, Destino: SVMI, Tiempo restante: 791 min
[DETENIDO] Bandera: Paquete no llegó a destino. Paquete: 293280701, Destino esperado: SGAS, Último destino: SKBO, Tiempo restante: 1012 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 293280701, Destino: SGAS, Tiempo restante: 616 min
[DETENIDO] Bandera: Paquete no llegó a destino. Paquete: 293280702, Destino esperado: SGAS, Último destino: SKBO, Tiempo restante: 198 min
[DETENIDO] Bandera: Sin vuelos disponibles o sin tiempo suficiente. Paquete: 293280702, Origen: SPIM, Destino: SGAS, Tiempo restante: 198 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 164191701, Destino: OMDB, Tiempo restante: 471 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 164191702, Destino: OMDB, Tiempo restante: 863 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 164191801, Destino: OMDB, Tiempo restante: 874 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 164191802, Destino: OMDB, Tiempo restante: 273 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 145964201, Destino: OAKB, Tiempo restante: 720 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 214010501, Destino: OSDI, Tiempo restante: 1586 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 28152601, Destino: EHAM, Tiempo restante: 724 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 145964801, Destino: OAKB, Tiempo restante: 685 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 214010601, Destino: OSDI, Tiempo restante: 2128 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 28152401, Destino: EHAM, Tiempo restante: 11 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 28152201, Destino: EHAM, Tiempo restante: 266 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 214010301, Destino: OSDI, Tiempo restante: 673 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 28152101, Destino: EHAM, Tiempo restante: 699 min
[DETENIDO] Bandera: Paquete no llegó a destino. Paquete: 293281501, Destino esperado: SGAS, Último destino: UBBB, Tiempo restante: 251 min
[DETENIDO] Bandera: Sin vuelos disponibles o sin tiempo suficiente. Paquete: 293281501, Origen: SPIM, Destino: SGAS, Tiempo restante: 251 min
[DETENIDO] Bandera: Paquete no llegó a destino. Paquete: 293281502, Destino esperado: SGAS, Último destino: SUAA, Tiempo restante: 787 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 293281502, Destino: SGAS, Tiempo restante: 544 min
[DETENIDO] Bandera: Paquete no llegó a destino. Paquete: 293281401, Destino esperado: SGAS, Último destino: SUAA, Tiempo restante: 786 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 293281401, Destino: SGAS, Tiempo restante: 543 min
[DETENIDO] Bandera: Paquete no llegó a destino. Paquete: 293281402, Destino esperado: SGAS, Último destino: LKPR, Tiempo restante: 411 min
[DETENIDO] Bandera: Paquete no llegó a destino. Paquete: 293281402, Destino esperado: SGAS, Último destino: EBCI, Tiempo restante: 235 min
[DETENIDO] Bandera: Paquete no llegó a destino. Paquete: 293281402, Destino esperado: SGAS, Último destino: LDZA, Tiempo restante: 77 min
[DETENIDO] Bandera: Sin vuelos disponibles o sin tiempo suficiente. Paquete: 293281402, Origen: SPIM, Destino: SGAS, Tiempo restante: 77 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335637401, Destino: SUAA, Tiempo restante: 340 min
[DETENIDO] Bandera: Paquete no llegó a destino. Paquete: 293281901, Destino esperado: SGAS, Último destino: SBBR, Tiempo restante: 139 min
[DETENIDO] Bandera: Sin vuelos disponibles o sin tiempo suficiente. Paquete: 293281901, Origen: SPIM, Destino: SGAS, Tiempo restante: 139 min
[DETENIDO] Bandera: Paquete no llegó a destino. Paquete: 293281902, Destino esperado: SGAS, Último destino: SVMI, Tiempo restante: 542 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 293281902, Destino: SGAS, Tiempo restante: 79 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335637201, Destino: SUAA, Tiempo restante: 860 min
[DETENIDO] Bandera: Paquete no llegó a destino. Paquete: 293281001, Destino esperado: SGAS, Último destino: SCEL, Tiempo restante: 80 min
[DETENIDO] Bandera: Sin vuelos disponibles o sin tiempo suficiente. Paquete: 293281001, Origen: SPIM, Destino: SGAS, Tiempo restante: 80 min
[DETENIDO] Bandera: Paquete no llegó a destino. Paquete: 293281002, Destino esperado: SGAS, Último destino: SUAA, Tiempo restante: 765 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 293281002, Destino: SGAS, Tiempo restante: 522 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335637001, Destino: SUAA, Tiempo restante: 858 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335636401, Destino: SUAA, Tiempo restante: 318 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 293282501, Destino: SGAS, Tiempo restante: 26 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 293282502, Destino: SGAS, Tiempo restante: 26 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335636301, Destino: SUAA, Tiempo restante: 837 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 247063401, Destino: SBBR, Tiempo restante: 198 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 247063402, Destino: SBBR, Tiempo restante: 198 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 145962301, Destino: OAKB, Tiempo restante: 1024 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 247063501, Destino: SBBR, Tiempo restante: 201 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 247063502, Destino: SBBR, Tiempo restante: 201 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 293282901, Destino: SGAS, Tiempo restante: 47 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 293282902, Destino: SGAS, Tiempo restante: 47 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335636601, Destino: SUAA, Tiempo restante: 205 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 145962101, Destino: OAKB, Tiempo restante: 294 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 145962001, Destino: OAKB, Tiempo restante: 662 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 293282701, Destino: SGAS, Tiempo restante: 39 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 293282702, Destino: SGAS, Tiempo restante: 39 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 145962701, Destino: OAKB, Tiempo restante: 315 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 247063701, Destino: SBBR, Tiempo restante: 156 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 247063702, Destino: SBBR, Tiempo restante: 156 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335636001, Destino: SUAA, Tiempo restante: 773 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 145962901, Destino: OAKB, Tiempo restante: 623 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 145962801, Destino: OAKB, Tiempo restante: 317 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 229010201, Destino: OSDI, Tiempo restante: 887 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 229010202, Destino: OSDI, Tiempo restante: 390 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 229010701, Destino: OSDI, Tiempo restante: 904 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 244736501, Destino: SABE, Tiempo restante: 1317 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335635901, Destino: SUAA, Tiempo restante: 822 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 244736301, Destino: SABE, Tiempo restante: 560 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 244736302, Destino: SABE, Tiempo restante: 1308 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 244736101, Destino: SABE, Tiempo restante: 361 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 244736102, Destino: SABE, Tiempo restante: 543 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 244736001, Destino: SABE, Tiempo restante: 1795 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 244736002, Destino: SABE, Tiempo restante: 355 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 145963001, Destino: OAKB, Tiempo restante: 328 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335635701, Destino: SUAA, Tiempo restante: 175 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335635601, Destino: SUAA, Tiempo restante: 287 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 145963701, Destino: OAKB, Tiempo restante: 1069 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 247062501, Destino: SBBR, Tiempo restante: 166 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 247062502, Destino: SBBR, Tiempo restante: 166 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 247062601, Destino: SBBR, Tiempo restante: 165 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 247062602, Destino: SBBR, Tiempo restante: 165 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 145963501, Destino: OAKB, Tiempo restante: 1065 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 293283101, Destino: SGAS, Tiempo restante: 61 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 293283102, Destino: SGAS, Tiempo restante: 61 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 376876901, Destino: SVMI, Tiempo restante: 1710 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 376876902, Destino: SVMI, Tiempo restante: 1288 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 361877301, Destino: SVMI, Tiempo restante: 275 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 361877302, Destino: SVMI, Tiempo restante: 1955 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 376876101, Destino: SVMI, Tiempo restante: 1243 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 376876102, Destino: SVMI, Tiempo restante: 1665 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 376876001, Destino: SVMI, Tiempo restante: 223 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 376876002, Destino: SVMI, Tiempo restante: 1663 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335634801, Destino: SUAA, Tiempo restante: 148 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335634802, Destino: SUAA, Tiempo restante: 148 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 348023201, Destino: SLLP, Tiempo restante: 1177 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 376876301, Destino: SVMI, Tiempo restante: 1676 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 376876302, Destino: SVMI, Tiempo restante: 1791 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335634201, Destino: SUAA, Tiempo restante: 775 min
[DETENIDO] Bandera: Paquete no llegó a destino. Paquete: 335634202, Destino esperado: SUAA, Último destino: SABE, Tiempo restante: 879 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335634202, Destino: SUAA, Tiempo restante: 214 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 348023701, Destino: SLLP, Tiempo restante: 912 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 276567101, Destino: SEQM, Tiempo restante: 930 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 276567102, Destino: SEQM, Tiempo restante: 151 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 359650501, Destino: SUAA, Tiempo restante: 100 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 348023401, Destino: SLLP, Tiempo restante: 144 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 359650201, Destino: SUAA, Tiempo restante: 1058 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 247061601, Destino: SBBR, Tiempo restante: 126 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 247061602, Destino: SBBR, Tiempo restante: 126 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 344651201, Destino: SUAA, Tiempo restante: 1192 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 359650701, Destino: SUAA, Tiempo restante: 1070 min
[DETENIDO] Bandera: Paquete no llegó a destino. Paquete: 344651401, Destino esperado: SUAA, Último destino: EDDI, Tiempo restante: 1690 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 344651401, Destino: SUAA, Tiempo restante: 319 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 247061501, Destino: SBBR, Tiempo restante: 129 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 247061502, Destino: SBBR, Tiempo restante: 129 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 276567301, Destino: SEQM, Tiempo restante: 938 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 276567302, Destino: SEQM, Tiempo restante: 159 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 361877601, Destino: SVMI, Tiempo restante: 1722 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 361877602, Destino: SVMI, Tiempo restante: 1722 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 361877801, Destino: SVMI, Tiempo restante: 1921 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 361877802, Destino: SVMI, Tiempo restante: 481 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 344651001, Destino: SUAA, Tiempo restante: 448 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 247061901, Destino: SBBR, Tiempo restante: 139 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 247061902, Destino: SBBR, Tiempo restante: 139 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 361876201, Destino: SVMI, Tiempo restante: 1351 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 361876202, Destino: SVMI, Tiempo restante: 212 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 376877101, Destino: SVMI, Tiempo restante: 275 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 376877102, Destino: SVMI, Tiempo restante: 390 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 376877001, Destino: SVMI, Tiempo restante: 383 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 376877002, Destino: SVMI, Tiempo restante: 383 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335633801, Destino: SUAA, Tiempo restante: 235 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335633802, Destino: SUAA, Tiempo restante: 761 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 376877501, Destino: SVMI, Tiempo restante: 412 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 376877502, Destino: SVMI, Tiempo restante: 1315 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335633201, Destino: SUAA, Tiempo restante: 746 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 335633202, Destino: SUAA, Tiempo restante: 220 min
[DETENIDO] Bandera: Paquete no llegó a destino. Paquete: 247060201, Destino esperado: SBBR, Último destino: SABE, Tiempo restante: 920 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 247060201, Destino: SBBR, Tiempo restante: 329 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 247060202, Destino: SBBR, Tiempo restante: 70 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 247060001, Destino: SBBR, Tiempo restante: 64 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 247060002, Destino: SBBR, Tiempo restante: 64 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 79358801, Destino: LDZA, Tiempo restante: 657 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 79358802, Destino: LDZA, Tiempo restante: 1486 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 247060601, Destino: SBBR, Tiempo restante: 92 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 247060602, Destino: SBBR, Tiempo restante: 92 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 276566801, Destino: SEQM, Tiempo restante: 138 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 276566802, Destino: SEQM, Tiempo restante: 917 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 276566901, Destino: SEQM, Tiempo restante: 146 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 276566902, Destino: SEQM, Tiempo restante: 384 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 276566301, Destino: SEQM, Tiempo restante: 898 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 276566302, Destino: SEQM, Tiempo restante: 898 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 361876401, Destino: SVMI, Tiempo restante: 466 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 361876402, Destino: SVMI, Tiempo restante: 466 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 247060801, Destino: SBBR, Tiempo restante: 38 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 247060802, Destino: SBBR, Tiempo restante: 38 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 376874701, Destino: SVMI, Tiempo restante: 1592 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 376874702, Destino: SVMI, Tiempo restante: 678 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 376874501, Destino: SVMI, Tiempo restante: 1702 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 376874502, Destino: SVMI, Tiempo restante: 1587 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 361875101, Destino: SVMI, Tiempo restante: 158 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 361875102, Destino: SVMI, Tiempo restante: 843 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 261522801, Destino: SCEL, Tiempo restante: 736 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 261522802, Destino: SCEL, Tiempo restante: 736 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 261522803, Destino: SCEL, Tiempo restante: 41 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 261522804, Destino: SCEL, Tiempo restante: 1024 min
[EXITO] Bandera: Paquete llegó a destino. Paquete: 261522805, Destino: SCEL, Tiempo restante: 41 min
